Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result,remanded,result text
afanwi-v-holder-response-question-1-oppositionquestion-2-response-grantvacateremand.txt,1.0,5051.0,98.18,50.0,10.05,22.1,11.83,25.06,61.81,39.22,5.37,2.14,0.71,0.02,0.02,1.33,0.06,3.23,9.54,15.09,4.75,1.37,3.64,1.03,7.01,2.34,1.33,0.4,7.44,0.44,3.01,1.39,1.62,0.16,0.4,0.49,3.88,0.02,0.02,0.16,1.19,8.14,2.51,1.62,1.07,1.66,0.46,2.18,0.65,0.61,0.04,0.0,0.16,0.0,0.08,0.0,0.08,4.75,0.2,1.23,3.25,0.12,0.95,2.4,3.11,0.36,10.31,1.6,5.21,3.33,4.28,0.16,0.93,0.08,0.04,0.0,1.35,0.0,1.29,0.0,0.06,0.0,27.06,10.06,5.76,0.08,0.38,0.0,0.0,1.39,2.02,2.08,4.36,0.95,08-906,2,0,None
afework-v-babbitt.pdf,1.0,3296.0,97.06,45.53,11.05,24.8,10.08,22.66,54.4,34.22,4.16,1.0,0.46,0.0,0.0,0.46,0.09,3.16,8.37,11.98,4.43,1.09,4.19,0.97,6.74,1.4,0.73,0.88,12.44,1.61,2.0,0.97,1.03,0.0,0.09,0.09,3.19,0.09,0.0,0.03,0.49,7.04,1.7,0.82,0.76,2.03,0.52,2.85,0.7,0.7,0.0,0.0,1.06,0.0,1.0,0.0,0.06,4.37,0.21,0.61,2.97,0.18,0.64,2.12,3.28,0.52,9.86,1.91,5.86,1.91,3.0,0.09,0.52,0.21,0.0,0.0,1.4,0.03,1.37,0.0,0.03,0.0,103.19,80.89,5.19,0.09,0.36,0.0,0.0,2.97,1.67,0.58,9.53,1.91,20-925,3,0,Petition DENIED.
affinity-labs-texas-llc-v-matal-0.pdf,1.0,1479.0,98.65,44.36,10.45,48.34,9.19,22.65,54.09,34.28,3.92,0.81,0.68,0.0,0.0,0.07,0.07,3.11,9.8,13.18,3.52,0.74,3.58,0.95,6.22,2.16,1.35,0.41,9.4,1.15,2.84,2.03,0.81,0.0,0.2,0.54,2.57,0.14,0.0,0.0,0.2,7.98,2.84,1.15,0.81,1.69,0.27,2.37,1.35,0.88,0.14,0.0,0.27,0.0,0.0,0.0,0.27,3.58,0.68,0.95,2.03,0.0,0.2,2.84,1.76,0.47,8.45,0.54,5.48,2.5,2.97,0.88,0.74,0.2,0.0,0.0,1.42,0.0,0.88,0.0,0.07,0.0,28.8,13.12,5.0,0.0,0.34,0.0,0.0,3.85,1.15,1.49,3.65,0.2,17-232,3,0,Petition DENIED.
affinity-labs-texas-llc-v-matal.pdf,1.0,1164.0,99.0,47.25,6.75,63.23,8.82,22.68,52.41,31.96,2.92,0.43,0.34,0.0,0.0,0.09,0.0,2.49,10.05,12.63,2.84,0.34,2.75,0.95,5.76,1.98,1.12,0.52,10.82,1.2,2.49,2.23,0.26,0.0,0.09,0.17,2.58,0.09,0.09,0.0,0.26,7.39,2.84,1.03,1.03,1.72,0.09,1.98,1.46,0.86,0.17,0.0,0.26,0.0,0.0,0.0,0.26,4.04,0.6,0.86,2.49,0.0,0.09,2.23,2.23,0.34,7.99,0.6,4.81,2.41,3.61,0.77,0.6,0.26,0.0,0.0,1.2,0.0,0.95,0.0,0.0,0.0,30.41,14.0,5.93,0.0,0.43,0.0,0.0,3.44,1.29,1.29,3.95,0.09,17-117,3,0,Petition DENIED.
agri-processor-co-v-nlrb-opposition.txt,1.0,8260.0,97.05,47.38,17.48,42.46,15.58,26.27,67.22,40.17,6.0,1.5,0.62,0.3,0.08,0.15,0.35,4.5,9.93,13.75,4.95,1.57,4.27,1.38,7.98,2.85,1.51,0.57,5.16,1.46,2.69,1.8,0.88,0.04,0.33,0.22,3.77,0.04,0.1,0.05,0.18,10.39,3.14,1.88,0.75,1.56,1.63,2.8,0.9,0.57,0.21,0.1,0.44,0.05,0.08,0.01,0.28,8.39,1.8,1.26,5.02,0.4,0.69,2.55,3.69,0.56,9.73,0.64,6.14,2.6,6.5,0.42,0.38,0.67,0.04,0.04,0.92,0.01,0.81,0.05,0.01,0.0,24.19,7.94,6.33,0.1,0.19,0.0,0.0,1.77,2.11,1.53,3.39,0.84,08-21,3,0,Petition DENIED.
aguilar-v-mukasey-opposition.txt,1.0,4540.0,96.12,46.65,10.25,29.07,12.68,25.13,58.48,38.44,6.3,2.27,0.68,0.0,0.0,1.34,0.24,4.03,7.73,14.27,5.07,2.03,3.41,1.41,8.04,2.18,1.26,1.19,9.54,1.45,3.08,1.63,1.43,0.4,0.64,0.22,3.77,0.0,0.07,0.09,1.28,9.32,2.82,1.89,0.97,1.26,0.79,2.51,0.73,0.68,0.0,0.02,0.24,0.02,0.02,0.04,0.15,3.83,0.11,0.62,2.78,0.22,0.37,3.66,3.0,0.37,9.69,0.9,5.73,3.04,1.74,0.2,0.79,0.02,0.26,0.02,0.7,0.0,0.59,0.02,0.02,0.0,28.9,9.63,5.77,0.04,0.42,0.0,0.0,1.37,3.08,1.43,6.3,0.86,07-1116,3,0,Petition DENIED.
air-conditioning-refrigeration-inst-v-energy-res-conservation-dev-commn-amicus-invitation.txt,1.0,6189.0,97.71,37.87,11.72,52.11,13.06,28.15,61.8,37.28,4.56,0.34,0.21,0.02,0.0,0.05,0.06,4.22,9.21,13.64,4.14,1.83,3.78,1.45,6.67,2.55,1.55,0.89,7.43,1.84,1.96,1.68,0.27,0.0,0.11,0.11,2.26,0.02,0.06,0.02,0.06,11.55,3.88,2.47,0.58,2.18,0.68,3.43,0.79,0.69,0.05,0.05,0.95,0.36,0.1,0.26,0.5,4.62,0.39,0.76,3.25,0.11,0.19,1.44,4.17,0.34,6.98,0.19,5.57,1.26,5.83,0.19,0.63,0.57,0.0,0.02,1.36,0.27,0.95,0.03,0.03,0.0,30.05,10.15,4.75,0.0,0.37,0.0,0.0,1.32,3.1,1.63,7.82,0.9,05-331,3,0,Petition DENIED.
air-wis-airlines-corp-v-hoeper-amicus-invitation.pdf,1.0,7069.0,95.96,47.79,12.76,37.27,10.83,27.4,63.77,36.87,5.74,1.41,0.55,0.04,0.0,0.57,0.25,4.33,8.29,12.7,4.94,1.73,4.02,1.06,8.05,2.59,1.3,0.82,7.75,0.79,4.27,2.45,1.8,0.88,0.68,0.17,4.13,0.03,0.08,0.04,0.58,11.81,4.1,1.6,1.24,2.42,1.13,3.11,1.34,1.2,0.08,0.01,1.13,0.07,0.86,0.04,0.18,5.87,0.3,1.16,3.31,0.18,1.58,2.97,3.15,0.54,8.22,1.36,5.02,1.9,4.27,0.4,0.57,0.28,0.04,0.01,1.06,0.0,0.99,0.03,0.03,0.0,64.41,44.31,5.76,0.13,0.4,0.0,0.0,3.01,3.17,1.37,4.19,2.08,12-315,1,1,Judgment REVERSED and case REMANDED.
air-wisconsin-airlines-corp-v-hoeper-amicus-merits.pdf,1.0,10420.0,96.57,48.16,11.4,33.38,11.98,27.16,64.67,37.49,5.55,1.35,0.55,0.06,0.03,0.5,0.22,4.19,9.17,12.87,4.88,1.84,4.09,1.09,7.54,2.46,1.39,1.05,7.79,0.92,4.32,2.37,1.93,1.11,0.89,0.06,3.94,0.04,0.05,0.04,0.5,12.12,3.95,1.88,1.36,2.6,1.25,2.81,1.17,0.88,0.26,0.01,1.22,0.19,0.96,0.07,0.06,6.33,0.39,1.02,3.53,0.25,1.95,2.34,3.25,0.6,8.31,1.41,5.14,1.79,4.29,0.42,0.33,0.18,0.01,0.02,0.83,0.04,0.72,0.02,0.03,0.0,66.77,44.87,6.2,0.16,0.5,0.0,0.0,3.53,4.02,1.3,4.26,1.93,12-315,1,1,Judgment REVERSED and case REMANDED.
airline-serv-providers-assn-v-los-angeles-world-airports.pdf,1.0,7528.0,95.5,40.98,8.47,49.5,10.85,26.65,59.13,34.06,4.95,1.05,0.76,0.0,0.0,0.08,0.21,3.91,7.89,11.52,4.17,1.57,4.73,1.17,5.73,2.72,1.75,0.76,9.18,1.26,2.48,1.87,0.6,0.11,0.15,0.19,3.53,0.09,0.03,0.01,0.2,8.58,1.67,1.46,0.97,2.1,0.85,3.8,0.61,0.5,0.07,0.03,0.56,0.11,0.23,0.0,0.23,6.04,0.84,1.16,3.64,0.52,0.44,1.08,3.39,0.35,7.57,0.92,5.87,0.74,7.49,0.5,0.57,1.66,0.05,0.03,1.14,0.09,0.93,0.07,0.04,0.0,79.84,54.54,6.6,0.11,0.29,0.0,0.0,4.93,5.05,1.93,4.57,1.82,17-1183,3,0,Petition DENIED.
al-adahi-v-obama-opposition.pdf,1.0,4862.0,94.49,48.19,13.41,17.94,11.98,24.41,62.13,39.24,7.1,2.12,0.97,0.0,0.02,0.9,0.25,4.98,7.8,13.57,5.96,2.0,3.74,1.13,8.95,2.74,1.52,0.62,5.14,1.81,2.65,0.9,1.44,0.19,0.66,0.31,4.34,0.31,0.25,0.08,1.03,10.51,3.74,1.32,0.88,1.87,1.44,2.71,0.82,0.66,0.1,0.06,0.7,0.29,0.25,0.0,0.19,4.44,0.74,0.7,2.82,0.27,0.56,4.11,2.82,0.31,8.72,0.9,6.54,1.44,2.12,0.43,0.9,0.14,0.16,0.06,0.95,0.0,0.8,0.06,0.06,0.0,39.59,19.05,5.82,0.16,0.19,0.0,0.0,4.73,3.76,1.91,2.55,1.42,10-487,3,0,Petition DENIED.
al-bihani-v-obama-opposition.pdf,1.0,3812.0,96.19,58.71,3.83,11.75,9.98,23.32,56.06,35.44,6.58,2.83,0.26,0.0,0.31,1.97,0.29,3.75,6.87,13.41,3.83,1.26,3.31,1.39,6.82,1.92,1.1,1.0,9.94,1.18,3.38,1.15,2.23,0.16,1.71,0.18,6.11,0.03,0.13,0.0,1.99,7.92,2.02,1.73,0.42,1.31,0.92,2.49,0.71,0.5,0.18,0.03,0.31,0.05,0.16,0.0,0.1,6.09,0.55,0.71,4.62,0.24,0.26,2.2,3.73,0.24,7.97,1.02,5.35,1.65,2.28,0.68,0.66,0.05,0.05,0.52,0.97,0.08,0.81,0.0,0.03,0.0,47.51,25.6,6.95,0.05,0.24,0.0,0.0,4.77,2.78,1.0,4.93,1.18,10-1383,3,0,Petition DENIED.
al-janko-v-gates.pdf,1.0,6220.0,96.26,44.38,4.59,16.76,9.17,22.01,49.15,29.82,4.45,0.92,0.35,0.02,0.0,0.43,0.11,3.54,7.11,10.5,3.95,1.37,2.77,1.03,6.74,2.06,1.38,0.56,14.63,1.46,3.52,1.45,2.07,0.06,0.87,0.31,2.22,0.03,0.05,0.0,0.47,7.35,2.51,1.08,0.56,1.21,0.56,2.23,0.88,0.82,0.03,0.03,0.71,0.05,0.32,0.03,0.34,4.42,0.16,0.93,2.8,0.1,0.56,2.64,3.52,0.29,6.77,0.51,4.92,1.3,2.2,0.5,1.0,0.34,0.0,0.02,1.05,0.03,0.9,0.03,0.08,0.0,91.64,64.45,7.03,0.18,0.55,0.0,0.0,3.91,3.02,0.96,10.11,1.43,14-650,3,0,Petition DENIED.
al-kassar-v-united-states-opposition.pdf,1.0,4560.0,96.67,50.88,1.84,9.56,10.25,23.22,49.23,30.37,3.9,1.23,0.26,0.0,0.0,0.33,0.64,2.68,7.08,11.21,3.2,1.49,4.17,0.75,5.75,1.86,0.99,0.64,13.25,0.79,3.79,1.23,2.54,0.29,1.38,0.2,2.72,0.04,0.07,0.04,0.37,5.53,1.27,1.45,0.64,1.25,0.53,1.49,0.37,0.29,0.02,0.02,0.48,0.13,0.26,0.0,0.13,4.41,0.31,0.5,3.03,0.35,0.64,2.7,2.13,0.29,6.36,0.48,4.41,1.45,2.61,0.11,0.61,0.68,0.07,0.29,0.77,0.0,0.66,0.04,0.04,0.0,55.22,35.35,7.15,0.15,0.77,0.0,0.0,1.97,2.08,0.79,6.4,0.55,11-784,3,0,Petition DENIED.
al-marri-08-368wpd.pdf,1.0,13715.0,97.4,56.9,9.58,18.07,14.29,26.34,61.91,37.46,5.61,2.24,0.77,0.08,0.25,1.04,0.1,3.37,8.29,14.55,4.4,1.66,4.1,0.71,6.93,2.87,1.58,0.63,6.29,0.9,4.05,1.76,2.28,0.34,1.6,0.09,4.83,0.12,0.04,0.04,1.12,7.85,2.16,1.54,0.61,1.23,1.22,1.91,0.87,0.53,0.26,0.03,0.52,0.14,0.35,0.0,0.04,6.31,0.51,1.05,4.51,0.34,0.42,2.41,3.49,0.39,9.96,0.93,6.66,2.42,4.13,0.45,0.6,0.89,0.22,0.31,1.01,0.03,0.78,0.12,0.05,0.0,35.93,15.14,6.1,0.13,0.42,0.0,0.0,4.78,2.76,1.1,3.14,2.38,08-368,2,0,None
al-marri-v-pucciarelli-opposition.txt,1.0,9067.0,96.99,53.93,9.14,10.56,13.59,27.07,65.09,40.73,6.55,2.4,0.82,0.14,0.01,1.31,0.12,4.15,9.02,15.13,4.96,2.01,4.3,0.97,7.63,2.61,1.61,0.76,4.5,1.03,4.41,1.6,2.8,0.36,2.12,0.13,5.01,0.11,0.02,0.04,1.39,8.88,1.96,1.75,0.72,1.48,1.67,2.36,0.77,0.56,0.19,0.01,0.47,0.15,0.29,0.0,0.03,7.4,0.52,1.25,5.5,0.36,0.39,2.25,3.97,0.45,9.89,0.94,6.93,2.12,3.4,0.31,0.74,0.37,0.17,0.41,1.01,0.03,0.78,0.14,0.03,0.0,26.46,8.97,6.04,0.06,0.37,0.0,0.0,1.83,3.53,1.26,2.46,1.94,08-368,2,0,None
al-marri-v-spagone-reply-motion-dismiss-merits-0.txt,1.0,2539.0,94.26,43.58,5.1,38.36,14.85,28.87,59.91,38.68,5.47,1.14,0.0,0.0,0.0,1.02,0.12,4.33,7.68,12.88,5.91,2.44,3.78,1.81,7.88,2.09,1.3,0.79,7.6,1.06,3.23,1.97,1.26,0.12,0.55,0.0,2.88,0.16,0.08,0.0,1.14,9.69,2.09,1.26,1.22,2.32,1.34,2.68,0.91,0.79,0.04,0.0,0.51,0.24,0.28,0.0,0.0,6.18,0.2,1.42,3.43,0.39,1.06,1.06,5.28,1.46,8.66,0.91,4.84,2.84,3.82,0.24,0.12,0.04,0.0,0.0,0.43,0.0,0.2,0.16,0.04,0.0,27.45,9.37,6.58,0.12,0.39,0.0,0.0,1.58,2.28,1.22,5.04,0.87,08-368,2,0,None
al-marri-v-spagone-reply-motion-dismiss-merits.txt,1.0,2539.0,94.26,43.58,5.1,38.36,14.85,28.87,59.91,38.68,5.47,1.14,0.0,0.0,0.0,1.02,0.12,4.33,7.68,12.88,5.91,2.44,3.78,1.81,7.88,2.09,1.3,0.79,7.6,1.06,3.23,1.97,1.26,0.12,0.55,0.0,2.88,0.16,0.08,0.0,1.14,9.69,2.09,1.26,1.22,2.32,1.34,2.68,0.91,0.79,0.04,0.0,0.51,0.24,0.28,0.0,0.0,6.18,0.2,1.42,3.43,0.39,1.06,1.06,5.28,1.46,8.66,0.91,4.84,2.84,3.82,0.24,0.12,0.04,0.0,0.0,0.43,0.0,0.2,0.16,0.04,0.0,27.45,9.37,6.58,0.12,0.39,0.0,0.0,1.58,2.28,1.22,5.04,0.87,08-368,2,0,None
al-odah-v-united-states-opposition.pdf,1.0,5904.0,96.51,44.76,9.15,29.45,12.33,27.13,59.03,37.01,5.71,1.19,0.37,0.03,0.0,0.61,0.17,4.52,8.25,13.06,4.32,1.73,3.68,1.39,7.4,2.69,1.68,0.75,8.08,1.24,3.03,1.63,1.41,0.15,0.73,0.19,2.93,0.02,0.07,0.0,0.64,10.38,3.71,1.51,0.81,1.56,1.37,2.47,1.1,0.75,0.14,0.19,0.36,0.08,0.03,0.03,0.24,5.61,0.36,0.78,4.32,0.27,0.22,1.88,4.23,0.25,7.88,0.42,5.74,1.68,2.64,0.3,0.54,0.03,0.07,0.22,0.71,0.05,0.61,0.03,0.03,0.0,40.92,21.92,6.18,0.08,0.25,0.0,0.0,3.93,2.49,0.63,4.4,1.03,10-439,3,0,Petition DENIED.
alabama-dept-revenue-v-csx-transp-inc-0.pdf,1.0,7239.0,95.15,35.45,12.43,35.16,9.14,22.97,56.55,33.25,4.6,1.15,0.77,0.01,0.0,0.01,0.35,3.45,7.69,10.9,4.3,1.73,4.19,1.48,6.8,3.11,2.1,0.66,11.71,1.42,1.77,1.15,0.61,0.04,0.23,0.18,2.06,0.03,0.0,0.01,0.03,8.79,2.18,1.34,0.79,1.73,0.66,3.54,0.99,0.86,0.03,0.08,0.36,0.06,0.1,0.0,0.21,3.29,0.22,1.15,2.18,0.18,0.18,1.64,3.96,0.26,8.39,1.44,6.01,0.98,5.28,0.33,0.46,3.29,0.0,0.0,2.22,0.01,1.91,0.12,0.12,0.0,79.65,54.43,6.13,0.17,0.58,0.01,0.0,4.23,3.99,1.23,7.63,1.26,13-553,1,1,Judgment REVERSED and case REMANDED.
alabama-dept-revenue-v-csx-transp-inc-amicus-merits.pdf,1.0,11808.0,96.57,35.77,12.43,32.76,10.24,24.16,56.9,32.79,4.46,0.97,0.64,0.03,0.02,0.06,0.24,3.49,7.56,11.97,3.61,1.66,3.99,1.21,6.31,3.24,2.35,0.79,11.88,1.87,2.19,1.3,0.89,0.08,0.18,0.21,1.87,0.03,0.0,0.02,0.11,9.11,1.99,1.79,0.67,1.61,0.94,3.71,0.97,0.84,0.03,0.08,0.35,0.03,0.09,0.0,0.24,3.33,0.2,0.94,2.15,0.22,0.38,1.29,3.76,0.33,8.47,1.43,5.99,1.04,5.81,0.28,0.41,3.51,0.02,0.0,2.09,0.0,1.9,0.05,0.12,0.0,76.78,50.68,6.14,0.18,0.66,0.01,0.0,4.26,3.9,0.86,8.62,1.48,13-553,1,1,Judgment REVERSED and case REMANDED.
alabama-legislative-black-caucus-v-alabamaalabama-democratic-conference-v-alabama-amicus.pdf,1.0,10431.0,97.25,40.11,15.98,40.61,13.49,28.31,59.14,35.07,4.61,1.08,0.63,0.01,0.0,0.1,0.35,3.53,7.75,13.72,4.52,1.67,3.75,0.92,7.77,3.0,1.9,0.99,9.12,3.5,2.26,1.54,0.72,0.08,0.23,0.2,1.67,0.02,0.01,0.04,0.1,10.96,3.11,3.04,1.13,1.71,0.85,2.63,1.71,1.66,0.02,0.02,0.24,0.05,0.1,0.0,0.12,5.32,0.6,1.89,2.44,0.41,0.49,2.6,3.38,0.77,9.89,0.55,8.08,1.26,2.19,0.16,0.29,0.07,0.03,0.0,0.88,0.0,0.81,0.05,0.04,0.0,56.83,37.94,6.01,0.11,0.48,0.0,0.0,4.2,2.23,1.25,3.79,0.82,13-895,1,1,Judgment VACATED and case REMANDED.
alabama-tombigbee-rivers-coal-v-kempthorne-opposition.txt,1.0,5058.0,97.06,44.66,4.91,28.4,13.6,28.88,58.98,38.28,5.79,1.58,0.79,0.04,0.0,0.1,0.65,4.21,8.96,13.9,5.04,1.58,4.07,0.83,7.85,2.33,1.44,0.34,7.06,1.21,2.08,1.11,0.95,0.24,0.53,0.16,2.35,0.04,0.04,0.02,0.16,7.97,1.72,1.78,0.91,2.08,0.63,2.08,0.99,0.85,0.06,0.02,0.73,0.14,0.36,0.0,0.24,5.54,0.4,1.01,3.16,0.53,0.85,1.74,4.47,0.89,7.49,0.42,5.81,1.19,4.63,0.36,0.61,0.59,0.0,0.04,0.95,0.04,0.77,0.0,0.06,0.0,27.8,9.75,5.83,0.02,0.55,0.0,0.0,1.27,2.89,1.58,4.71,1.21,07-364,3,0,Petition DENIED.
alabama-v-united-states-army-corps-engrs-opposition.txt,1.0,4191.0,97.99,38.17,13.18,55.93,11.67,24.98,60.73,38.77,5.06,0.76,0.43,0.02,0.0,0.02,0.29,4.29,11.02,12.98,4.51,1.67,3.6,1.38,7.59,2.27,1.03,0.45,6.56,1.48,3.7,2.65,1.05,0.05,0.55,0.14,1.86,0.07,0.0,0.0,0.1,8.88,1.74,1.43,1.05,1.5,1.41,3.05,0.45,0.43,0.0,0.02,0.72,0.12,0.19,0.02,0.45,4.56,0.43,1.03,2.93,0.29,0.29,2.91,3.36,0.55,10.14,1.34,6.99,1.81,3.03,0.31,0.98,0.24,0.0,0.0,1.1,0.02,0.91,0.1,0.05,0.0,23.62,10.47,5.37,0.02,0.26,0.0,0.0,1.26,1.57,1.03,2.72,0.91,05-1138,3,0,Petition DENIED.
alabama-v-united-states-opposition.pdf,1.0,6798.0,97.12,44.27,9.06,28.95,10.98,27.54,54.69,34.36,4.66,0.78,0.44,0.0,0.0,0.04,0.29,3.88,7.96,12.84,3.62,1.5,4.55,0.79,6.44,2.0,1.31,0.85,10.59,1.29,2.06,1.12,0.93,0.04,0.56,0.1,2.22,0.01,0.01,0.0,0.04,7.44,2.1,1.62,0.53,1.57,0.69,2.43,0.84,0.76,0.04,0.0,0.38,0.03,0.22,0.0,0.13,5.9,0.46,0.79,4.59,0.15,0.25,1.31,4.49,0.35,8.58,1.19,5.96,1.44,4.16,0.22,0.79,0.35,0.04,0.01,1.13,0.0,1.06,0.04,0.03,0.0,94.37,72.23,6.22,0.16,0.35,0.0,0.0,3.44,2.4,1.25,6.8,1.52,12-884,3,0,Petition DENIED.
alaska-v-jewell-opposition.pdf,1.0,9015.0,97.45,39.41,7.94,43.12,10.84,25.06,54.15,33.94,4.9,1.19,0.91,0.0,0.0,0.1,0.18,3.72,8.09,12.83,3.63,1.75,3.01,1.16,6.87,2.21,1.23,0.85,10.13,0.81,2.23,1.59,0.63,0.07,0.19,0.21,1.75,0.02,0.03,0.01,0.12,8.21,2.24,1.91,0.75,1.15,0.9,2.25,0.87,0.73,0.04,0.03,1.33,0.24,0.12,0.07,0.97,4.93,0.22,1.38,3.01,0.29,0.35,2.4,3.54,0.29,8.0,0.34,5.87,1.77,3.74,0.64,0.49,0.06,0.0,0.0,0.97,0.11,0.78,0.03,0.04,0.0,75.61,54.96,6.77,0.13,0.28,0.02,0.0,3.68,2.54,1.31,4.74,1.18,13-562,3,0,Petition DENIED.
alaska-v-united-cook-inlet-drift-assn.pdf,1.0,6210.0,96.32,40.52,5.95,32.98,8.37,23.95,54.78,33.25,4.12,0.63,0.4,0.0,0.03,0.02,0.18,3.49,8.18,11.1,4.32,1.59,3.7,1.4,6.83,1.69,0.72,0.58,13.11,1.51,1.45,0.93,0.52,0.05,0.11,0.1,1.71,0.0,0.0,0.0,0.23,7.05,1.58,1.14,0.95,1.67,0.72,2.27,0.72,0.68,0.05,0.0,1.42,0.08,0.19,0.06,1.13,5.33,0.14,1.34,3.8,0.32,0.31,1.95,3.59,0.9,8.36,0.63,6.07,1.66,5.6,1.03,0.66,0.58,0.0,0.0,1.27,0.06,1.13,0.02,0.03,0.0,107.46,85.49,6.51,0.19,0.48,0.0,0.0,3.83,1.8,0.72,8.04,0.39,16-1044,3,0,Petition DENIED.
albemarle-corp-subsidiaries-v-united-states.pdf,1.0,6417.0,98.29,41.56,20.98,50.18,10.49,21.94,62.04,36.22,4.68,0.53,0.45,0.0,0.0,0.06,0.02,4.15,10.21,13.06,4.11,1.93,2.77,0.86,6.93,1.79,1.25,1.14,11.27,1.39,2.65,1.98,0.67,0.03,0.17,0.14,1.34,0.02,0.33,0.0,0.06,8.43,2.6,2.29,0.75,0.97,0.61,2.17,0.59,0.55,0.03,0.0,0.16,0.02,0.08,0.0,0.06,5.19,0.28,1.62,2.35,0.72,0.42,2.85,3.12,0.19,11.75,0.72,5.83,5.14,5.36,0.09,0.9,5.3,0.0,0.02,1.36,0.0,1.26,0.06,0.03,0.0,78.88,55.32,4.97,0.14,0.31,0.03,0.0,3.68,2.96,1.2,9.09,1.18,15-886,3,0,Petition DENIED.
albence-v-arteaga-martinez-0.pdf,1.0,3091.0,97.11,48.96,19.11,21.78,11.8,26.79,60.11,38.08,6.66,0.55,0.29,0.0,0.0,0.1,0.16,6.11,9.09,13.26,3.85,1.71,3.27,1.2,5.5,2.17,1.2,1.0,9.67,1.97,2.26,1.0,1.26,0.23,0.58,0.19,3.56,0.0,0.0,0.0,0.13,10.64,4.56,1.75,0.65,1.75,1.62,2.3,1.1,0.68,0.36,0.03,0.1,0.03,0.06,0.0,0.0,4.11,0.16,0.55,3.01,0.16,0.55,1.07,3.33,0.23,9.35,0.36,7.05,1.97,2.52,0.06,0.26,0.13,0.0,0.03,0.36,0.03,0.32,0.0,0.0,0.03,62.83,41.48,5.66,0.19,0.23,0.0,0.0,4.56,2.39,1.62,4.34,2.36,19-896,2,0,None
albence-v-arteaga-martinez.pdf,1.0,9088.0,97.39,44.27,18.32,29.83,13.71,26.01,58.97,37.81,4.52,0.87,0.33,0.03,0.02,0.44,0.04,3.65,10.01,12.7,4.69,1.74,4.39,1.03,6.88,2.63,1.44,0.89,9.68,1.3,1.85,1.05,0.8,0.28,0.25,0.06,2.92,0.07,0.04,0.07,0.44,8.51,2.31,1.17,0.67,2.62,1.01,3.04,1.06,0.57,0.48,0.0,0.21,0.03,0.13,0.01,0.03,5.48,0.31,0.64,3.98,0.18,0.56,1.73,4.05,1.03,11.01,1.57,5.93,3.11,2.78,0.17,0.09,0.11,0.04,0.01,0.9,0.01,0.81,0.03,0.03,0.0,67.53,45.5,5.53,0.2,0.39,0.0,0.0,4.06,2.12,0.68,8.31,0.74,19-896,2,0,None
albence-v-chavez-0.pdf,1.0,2245.0,89.68,48.75,22.12,23.0,10.64,26.15,60.98,39.47,6.15,0.8,0.45,0.0,0.0,0.13,0.22,5.35,8.69,10.24,6.64,3.47,4.54,1.38,9.4,2.27,0.8,1.43,9.84,1.29,2.36,1.07,1.25,0.04,0.67,0.04,4.37,0.09,0.13,0.0,0.22,8.86,3.16,1.25,0.98,2.27,0.58,2.85,0.8,0.71,0.09,0.0,0.22,0.04,0.09,0.0,0.09,4.72,0.09,0.8,3.56,0.18,0.36,2.32,6.37,0.36,11.05,1.65,5.17,3.79,2.41,0.0,0.45,0.09,0.18,0.04,0.67,0.0,0.62,0.04,0.0,0.0,68.91,46.82,6.01,0.4,0.27,0.0,0.0,4.37,3.39,1.2,5.61,0.85,19-897,1,0,Judgment REVERSED.
albence-v-chavez.pdf,1.0,33803.0,94.75,44.28,32.27,31.26,14.4,25.95,63.74,40.61,5.27,1.8,0.69,0.19,0.01,0.47,0.45,3.47,9.7,12.51,6.41,2.54,4.95,1.28,8.72,2.87,1.53,1.28,8.27,1.51,2.04,1.17,0.85,0.19,0.49,0.07,3.98,0.04,0.2,0.22,0.31,8.95,2.13,1.31,0.87,2.38,0.73,3.63,0.93,0.67,0.17,0.06,0.37,0.08,0.13,0.04,0.11,5.64,0.46,0.98,4.06,0.2,0.28,1.56,5.8,0.87,13.13,2.85,5.87,3.71,2.74,0.23,0.13,0.08,0.08,0.04,0.91,0.02,0.7,0.04,0.03,0.0,43.84,21.36,5.9,0.21,0.57,0.02,0.0,4.14,3.34,0.74,6.88,0.69,19-897,1,0,Judgment REVERSED.
